"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"20-Jan-2022","EQ","1,613.80","1,644.00","1,605.55","1,613.25","1,628.00","1,624.75","1,626.51","1,734.40","476.35",670083,"1,089,894,502.80",42662
"19-Jan-2022","EQ","1,588.00","1,634.80","1,555.00","1,592.30","1,611.00","1,613.25","1,600.16","1,734.40","476.35",766721,"1,226,874,360.60",50766
"18-Jan-2022","EQ","1,643.95","1,646.60","1,585.50","1,636.10","1,598.90","1,592.30","1,608.40","1,734.40","476.35",702847,"1,130,456,522.20",54620
"17-Jan-2022","EQ","1,621.90","1,654.00","1,620.85","1,615.50","1,638.00","1,636.10","1,635.76","1,734.40","476.35",706733,"1,156,045,025.90",39789
"14-Jan-2022","EQ","1,607.00","1,650.00","1,595.50","1,608.60","1,613.00","1,615.50","1,627.45","1,734.40","476.35",1119385,"1,821,747,928.25",65781
"13-Jan-2022","EQ","1,548.00","1,624.75","1,540.05","1,537.55","1,611.00","1,608.60","1,595.53","1,734.40","476.35",1618130,"2,581,775,666.80",75617
"12-Jan-2022","EQ","1,549.45","1,549.85","1,530.05","1,534.90","1,538.00","1,537.55","1,537.14","1,734.40","476.35",279266,"429,270,855.20",18910
"11-Jan-2022","EQ","1,551.00","1,556.50","1,526.80","1,548.70","1,534.00","1,534.90","1,536.19","1,734.40","476.35",392653,"603,188,071.25",25145
"10-Jan-2022","EQ","1,570.00","1,570.00","1,535.05","1,550.05","1,549.00","1,548.70","1,551.21","1,734.40","476.35",407953,"632,819,816.05",25476
"07-Jan-2022","EQ","1,563.00","1,582.00","1,541.05","1,548.60","1,553.00","1,550.05","1,561.12","1,734.40","476.35",580983,"906,983,852.80",33165
"06-Jan-2022","EQ","1,513.75","1,565.00","1,505.00","1,527.55","1,550.00","1,548.60","1,544.72","1,734.40","476.35",699815,"1,081,015,342.85",36147
"05-Jan-2022","EQ","1,536.00","1,542.60","1,511.25","1,534.90","1,531.00","1,527.55","1,524.68","1,734.40","476.35",376107,"573,443,651.50",23465
"04-Jan-2022","EQ","1,539.00","1,557.90","1,517.00","1,532.85","1,537.00","1,534.90","1,537.85","1,734.40","476.35",540844,"831,735,878.85",31841
"03-Jan-2022","EQ","1,502.00","1,540.00","1,501.05","1,499.80","1,535.00","1,532.85","1,524.95","1,734.40","476.35",665708,"1,015,169,368.55",35248
"31-Dec-2021","EQ","1,486.50","1,528.00","1,485.00","1,486.70","1,499.50","1,499.80","1,507.19","1,734.40","476.35",642639,"968,576,135.70",38661
"30-Dec-2021","EQ","1,469.00","1,529.95","1,450.00","1,468.20","1,490.00","1,486.70","1,482.79","1,734.40","476.35",763094,"1,131,504,816.95",46830
"29-Dec-2021","EQ","1,489.45","1,506.95","1,465.00","1,489.45","1,472.00","1,468.20","1,481.42","1,734.40","476.35",573186,"849,128,494.90",45504
"28-Dec-2021","EQ","1,510.00","1,521.00","1,483.20","1,464.20","1,490.85","1,489.45","1,495.22","1,734.40","476.35",545814,"816,113,013.85",36345
"27-Dec-2021","EQ","1,461.00","1,480.00","1,444.00","1,463.60","1,466.95","1,464.20","1,463.90","1,734.40","476.35",496569,"726,927,651.75",39178
"24-Dec-2021","EQ","1,499.50","1,499.50","1,460.00","1,492.90","1,469.00","1,463.60","1,472.30","1,734.40","475.00",579476,"853,161,269.20",39766
"23-Dec-2021","EQ","1,505.00","1,514.00","1,482.50","1,487.30","1,492.00","1,492.90","1,498.01","1,734.40","475.00",440622,"660,055,543.95",25672
"22-Dec-2021","EQ","1,494.80","1,509.95","1,468.00","1,467.90","1,493.00","1,487.30","1,483.47","1,734.40","475.00",629944,"934,500,762.15",48380
"21-Dec-2021","EQ","1,500.00","1,530.00","1,455.85","1,477.10","1,477.55","1,467.90","1,496.55","1,734.40","475.00",925546,"1,385,130,135.75",58946
"20-Dec-2021","EQ","1,520.00","1,527.95","1,445.05","1,557.70","1,470.00","1,477.10","1,489.00","1,734.40","475.00",1640786,"2,443,132,958.40",105980
"17-Dec-2021","EQ","1,608.90","1,625.00","1,545.00","1,603.75","1,567.00","1,557.70","1,574.10","1,734.40","475.00",1117107,"1,758,437,049.90",72795
"16-Dec-2021","EQ","1,658.00","1,680.00","1,596.15","1,638.85","1,608.90","1,603.75","1,623.37","1,734.40","475.00",1379208,"2,238,965,550.80",84842
"15-Dec-2021","EQ","1,684.50","1,734.40","1,621.20","1,666.60","1,639.40","1,638.85","1,694.85","1,734.40","475.00",3252001,"5,511,646,720.55",166271
"14-Dec-2021","EQ","1,589.00","1,679.80","1,576.00","1,586.25","1,668.00","1,666.60","1,641.61","1,679.80","475.00",3244896,"5,326,858,757.90",140967
"13-Dec-2021","EQ","1,542.25","1,644.90","1,538.25","1,529.45","1,596.00","1,586.25","1,600.22","1,644.90","475.00",3216218,"5,146,663,499.25",161428
"10-Dec-2021","EQ","1,524.00","1,564.70","1,519.60","1,524.10","1,530.00","1,529.45","1,540.41","1,624.00","475.00",1045816,"1,610,988,749.80",52172
"09-Dec-2021","EQ","1,534.00","1,543.00","1,515.00","1,526.40","1,521.50","1,524.10","1,526.41","1,624.00","475.00",664006,"1,013,545,275.05",35876
"08-Dec-2021","EQ","1,525.00","1,590.00","1,505.55","1,502.45","1,523.65","1,526.40","1,544.83","1,624.00","475.00",2391203,"3,694,008,032.20",106040
"07-Dec-2021","EQ","1,510.00","1,530.00","1,481.00","1,494.45","1,515.00","1,502.45","1,505.00","1,624.00","475.00",765645,"1,152,299,482.20",39519
"06-Dec-2021","EQ","1,522.65","1,559.00","1,485.50","1,522.65","1,494.70","1,494.45","1,521.96","1,624.00","475.00",1125061,"1,712,295,251.10",63068
"03-Dec-2021","EQ","1,558.00","1,594.00","1,516.45","1,542.90","1,522.00","1,522.65","1,548.18","1,624.00","475.00",1532515,"2,372,604,435.95",89528
"02-Dec-2021","EQ","1,445.00","1,559.95","1,427.00","1,447.05","1,540.25","1,542.90","1,507.87","1,624.00","475.00",2156224,"3,251,295,143.25",103422
"01-Dec-2021","EQ","1,483.80","1,498.00","1,427.00","1,451.05","1,445.00","1,447.05","1,463.93","1,624.00","475.00",801320,"1,173,075,932.30",52494
"30-Nov-2021","EQ","1,372.00","1,476.95","1,372.00","1,370.25","1,442.00","1,451.05","1,431.60","1,624.00","475.00",969825,"1,388,399,342.85",41685
"29-Nov-2021","EQ","1,391.00","1,399.00","1,293.70","1,414.65","1,373.00","1,370.25","1,358.52","1,624.00","475.00",866127,"1,176,654,747.85",80615
"26-Nov-2021","EQ","1,449.00","1,458.15","1,409.05","1,473.15","1,416.75","1,414.65","1,428.34","1,624.00","467.15",622411,"889,015,868.25",55192
"25-Nov-2021","EQ","1,480.20","1,484.40","1,446.50","1,469.80","1,470.00","1,473.15","1,467.94","1,624.00","467.15",251333,"368,940,546.70",19915
"24-Nov-2021","EQ","1,463.45","1,499.00","1,452.35","1,448.35","1,461.00","1,469.80","1,480.14","1,624.00","467.15",501832,"742,781,093.25",38043
"23-Nov-2021","EQ","1,411.00","1,465.00","1,396.75","1,432.45","1,448.00","1,448.35","1,442.00","1,624.00","467.15",459986,"663,297,548.95",38856
"22-Nov-2021","EQ","1,505.10","1,509.95","1,395.00","1,502.40","1,433.00","1,432.45","1,442.44","1,624.00","467.15",751620,"1,084,167,584.95",67951
