"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"COLPAL","EQ","02-May-2023","1,595.10","1,588.40","1,595.00","1,572.00","1,572.60","1,575.35","1,580.19","144,210","227,879,861.60","18,871","75,395","52.28"
"COLPAL","EQ","03-May-2023","1,575.35","1,580.00","1,590.80","1,573.10","1,584.85","1,584.55","1,583.06","91,876","145,445,126.15","6,710","52,441","57.08"
"COLPAL","EQ","04-May-2023","1,584.55","1,581.70","1,586.65","1,570.25","1,582.35","1,584.45","1,581.26","123,754","195,687,603.25","10,864","59,012","47.68"
"COLPAL","EQ","05-May-2023","1,584.45","1,587.00","1,600.00","1,560.00","1,566.00","1,567.45","1,586.85","418,409","663,951,444.35","19,568","110,669","26.45"
"COLPAL","EQ","08-May-2023","1,567.45","1,564.00","1,584.80","1,564.00","1,575.20","1,573.10","1,574.64","149,354","235,179,380.30","17,059","62,316","41.72"
"COLPAL","EQ","09-May-2023","1,573.10","1,574.80","1,590.95","1,571.75","1,584.00","1,582.05","1,581.71","192,071","303,800,201.40","15,099","72,643","37.82"
"COLPAL","EQ","10-May-2023","1,582.05","1,584.00","1,607.00","1,582.75","1,607.00","1,604.55","1,596.70","306,721","489,742,398.55","19,845","142,449","46.44"
"COLPAL","EQ","11-May-2023","1,604.55","1,608.85","1,629.00","1,604.55","1,628.80","1,626.15","1,619.58","264,887","429,005,215.70","17,336","128,147","48.38"
"COLPAL","EQ","12-May-2023","1,626.15","1,626.95","1,644.95","1,616.65","1,621.00","1,627.70","1,631.88","363,165","592,641,808.15","25,836","164,701","45.35"
"COLPAL","EQ","15-May-2023","1,627.70","1,611.15","1,714.45","1,598.05","1,673.10","1,673.65","1,683.90","1,494,783","2,517,062,819.75","63,399","519,068","34.73"
"COLPAL","EQ","16-May-2023","1,673.65","1,681.50","1,698.95","1,657.05","1,662.05","1,660.95","1,676.65","465,682","780,785,974.00","18,674","179,699","38.59"
"COLPAL","EQ","17-May-2023","1,660.95","1,656.00","1,681.00","1,640.70","1,665.00","1,663.40","1,662.77","349,926","581,846,997.30","25,895","139,173","39.77"
"COLPAL","EQ","18-May-2023","1,663.40","1,665.00","1,687.00","1,631.05","1,635.00","1,635.60","1,649.98","388,799","641,509,245.15","20,494","163,592","42.08"
"COLPAL","EQ","19-May-2023","1,635.60","1,619.80","1,622.25","1,602.10","1,610.65","1,608.75","1,610.85","257,186","414,289,091.15","17,927","117,639","45.74"
"COLPAL","EQ","22-May-2023","1,608.75","1,608.75","1,618.95","1,594.10","1,611.00","1,612.15","1,606.61","177,278","284,815,749.60","14,843","66,085","37.28"
"COLPAL","EQ","23-May-2023","1,612.15","1,615.00","1,618.50","1,582.10","1,587.20","1,585.50","1,595.39","220,030","351,032,662.55","16,189","89,698","40.77"
"COLPAL","EQ","24-May-2023","1,585.50","1,585.95","1,606.45","1,585.95","1,596.60","1,594.00","1,598.06","300,659","480,471,811.40","18,722","144,112","47.93"
"COLPAL","EQ","25-May-2023","1,594.00","1,594.00","1,598.75","1,568.00","1,582.20","1,581.20","1,577.14","360,381","568,369,904.05","19,314","233,083","64.68"
