DateTime,Pre Open IDBI,IDBIEQN
2022-08-26 10:26:35,,45.05
2022-08-26 10:26:38,,45
2022-08-26 10:26:41,,45
2022-08-26 10:26:44,,45
2022-08-26 10:27:16,,45.05
2022-08-26 10:27:20,,45.05
2022-08-26 10:27:23,,44.95
2022-08-26 10:27:27,,44.95
2022-08-26 10:27:30,,44.95
2022-08-26 10:27:35,,44.95
2022-08-26 10:27:39,,45
2022-08-26 10:27:43,,44.95
2022-08-26 10:28:15,,45
2022-08-26 10:28:18,,44.95
2022-08-26 10:28:21,,45
2022-08-26 10:28:24,,45
2022-08-26 10:28:27,,44.95
2022-08-26 10:28:31,,44.95
2022-08-26 10:28:34,,45
2022-08-26 10:28:37,,44.95
2022-08-26 10:28:40,,45
2022-08-26 10:28:43,,44.95
2022-08-26 10:29:15,,45
2022-08-26 10:29:18,,44.95
2022-08-26 10:29:20,,45
2022-08-26 10:29:23,,44.95
2022-08-26 10:29:27,,45
2022-08-26 10:29:30,,45
2022-08-26 10:29:34,,45
2022-08-26 10:29:37,,44.95
2022-08-26 10:29:39,,44.95
2022-08-26 10:29:42,,45
2022-08-26 10:30:18,,45.15
2022-08-26 10:30:21,,45.15
2022-08-26 10:30:25,,45.25
2022-08-26 10:30:29,,45.25
2022-08-26 10:30:32,,45.15
2022-08-26 10:30:35,,45.2
2022-08-26 10:30:39,,45.15
2022-08-26 10:30:42,,45.2
2022-08-26 10:31:17,,45.25
2022-08-26 10:31:19,,45.2
2022-08-26 10:31:22,,45.15
2022-08-26 10:31:26,,45.2
2022-08-26 10:31:29,,45.3
2022-08-26 10:31:32,,45.35
2022-08-26 10:31:35,,45.35
2022-08-26 10:31:38,,45.35
2022-08-26 10:31:42,,45.4
2022-08-26 10:32:17,,45.4
2022-08-26 10:32:20,,45.4
2022-08-26 10:32:23,,45.35
2022-08-26 10:32:26,,45.4
2022-08-26 10:32:29,,45.35
2022-08-26 10:32:32,,45.4
2022-08-26 10:32:35,,45.4
2022-08-26 10:32:38,,45.45
2022-08-26 10:32:41,,45.4
2022-08-26 10:32:44,,45.35
2022-08-26 10:33:17,,45.35
2022-08-26 10:33:20,,45.35
2022-08-26 10:33:23,,45.45
2022-08-26 10:33:26,,45.35
2022-08-26 10:33:29,,45.45
2022-08-26 10:33:32,,45.4
2022-08-26 10:33:35,,45.4
2022-08-26 10:33:38,,45.4
2022-08-26 10:33:41,,45.4
2022-08-26 10:33:44,,45.35
2022-08-26 10:34:17,,45.4
2022-08-26 10:34:20,,45.4
2022-08-26 10:34:23,,45.4
2022-08-26 10:34:25,,45.35
2022-08-26 10:34:28,,45.3
2022-08-26 10:34:31,,45.35
2022-08-26 10:34:34,,45.3
2022-08-26 10:34:37,,45.3
2022-08-26 10:34:40,,45.35
2022-08-26 10:34:43,,45.35
2022-08-26 10:35:15,,45.35
2022-08-26 10:35:19,,45.35
2022-08-26 10:35:22,,45.35
2022-08-26 10:35:26,,45.35
2022-08-26 10:35:29,,45.35
2022-08-26 10:35:33,,45.35
2022-08-26 10:35:36,,45.35
2022-08-26 10:35:39,,45.3
2022-08-26 10:35:42,,45.3
2022-08-26 10:36:16,,45.4
2022-08-26 10:36:19,,45.4
2022-08-26 10:36:22,,45.35
2022-08-26 10:36:25,,45.35
2022-08-26 10:36:28,,45.3
2022-08-26 10:36:31,,45.4
2022-08-26 10:36:34,,45.35
2022-08-26 10:36:37,,45.35
2022-08-26 10:36:40,,45.35
2022-08-26 10:36:43,,45.4
2022-08-26 10:37:18,,45.4
2022-08-26 10:37:21,,45.4
2022-08-26 10:37:23,,45.4
2022-08-26 10:37:26,,45.35
2022-08-26 10:37:29,,45.4
2022-08-26 10:37:32,,45.4
2022-08-26 10:37:35,,45.4
2022-08-26 10:37:37,,45.4
2022-08-26 10:37:40,,45.45
2022-08-26 10:37:43,,45.35
2022-08-26 10:38:16,,45.5
2022-08-26 10:38:20,,45.5
2022-08-26 10:38:23,,45.5
2022-08-26 10:38:26,,45.5
2022-08-26 10:38:30,,45.5
2022-08-26 10:38:34,,45.45
2022-08-26 10:38:37,,45.45
2022-08-26 10:38:40,,45.45
2022-08-26 10:38:42,,45.45
2022-08-26 10:39:15,,45.35
2022-08-26 10:39:18,,45.4
2022-08-26 10:39:22,,45.35
2022-08-26 10:39:25,,45.35
2022-08-26 10:39:27,,45.4
2022-08-26 10:39:30,,45.4
2022-08-26 10:39:33,,45.35
2022-08-26 10:39:35,,45.35
2022-08-26 10:39:38,,45.4
2022-08-26 10:39:41,,45.4
2022-08-26 10:39:44,,45.35
2022-08-26 10:40:16,,45.35
2022-08-26 10:40:19,,45.4
2022-08-26 10:40:22,,45.35
2022-08-26 10:40:25,,45.35
2022-08-26 10:40:28,,45.35
2022-08-26 10:40:31,,45.35
2022-08-26 10:40:34,,45.35
2022-08-26 10:40:37,,45.35
2022-08-26 10:40:40,,45.3
2022-08-26 10:40:43,,45.35
2022-08-26 10:41:15,,45.3
2022-08-26 10:41:19,,45.3
2022-08-26 10:41:23,,45.3
2022-08-26 10:41:26,,45.3
2022-08-26 10:41:29,,45.3
2022-08-26 10:41:32,,45.35
2022-08-26 10:41:36,,45.3
2022-08-26 10:41:39,,45.3
2022-08-26 10:41:42,,45.35
2022-08-26 10:41:45,,45.35
2022-08-26 10:42:18,,45.25
2022-08-26 10:42:21,,45.3
2022-08-26 10:42:24,,45.3
2022-08-26 10:42:26,,45.25
2022-08-26 10:42:30,,45.3
2022-08-26 10:42:33,,45.35
2022-08-26 10:42:37,,45.3
2022-08-26 10:42:40,,45.3
2022-08-26 10:42:43,,45.3
2022-08-26 10:43:18,,45.3
2022-08-26 10:43:21,,45.25
2022-08-26 10:43:24,,45.25
2022-08-26 10:43:28,,45.25
2022-08-26 10:43:31,,45.3
2022-08-26 10:43:35,,45.35
2022-08-26 10:43:38,,45.35
2022-08-26 10:43:41,,45.3
2022-08-26 10:43:43,,45.3
2022-08-26 10:44:16,,45.3
2022-08-26 10:44:19,,45.3
2022-08-26 10:44:22,,45.3
2022-08-26 10:44:25,,45.3
2022-08-26 10:44:28,,45.35
2022-08-26 10:44:31,,45.3
2022-08-26 10:44:34,,45.35
2022-08-26 10:44:37,,45.3
2022-08-26 10:44:40,,45.35
2022-08-26 10:44:43,,45.3
2022-08-26 10:45:18,,45.3
2022-08-26 10:45:21,,45.35
2022-08-26 10:45:24,,45.3
2022-08-26 10:45:27,,45.25
2022-08-26 10:45:30,,45.25
2022-08-26 10:45:34,,45.3
2022-08-26 10:45:37,,45.3
2022-08-26 10:45:40,,45.3
2022-08-26 10:45:43,,45.3
2022-08-26 10:46:15,,45.1
2022-08-26 10:46:18,,45.05
2022-08-26 10:46:22,,45.05
2022-08-26 10:46:25,,45.1
2022-08-26 10:46:28,,45.05
2022-08-26 10:46:31,,45.1
2022-08-26 10:46:34,,45.1
2022-08-26 10:46:37,,45.1
2022-08-26 10:46:40,,45.1
2022-08-26 10:46:44,,45.1
2022-08-26 10:47:17,,45.15
2022-08-26 10:47:20,,45.2
2022-08-26 10:47:24,,45.15
2022-08-26 10:47:27,,45.15
2022-08-26 10:47:31,,45.2
2022-08-26 10:47:34,,45.15
2022-08-26 10:47:38,,45.2
2022-08-26 10:47:41,,45.15
2022-08-26 10:47:44,,45.15
2022-08-26 10:48:16,,45.15
2022-08-26 10:48:20,,45.1
2022-08-26 10:48:24,,45.15
2022-08-26 10:48:27,,45.15
2022-08-26 10:48:30,,45.1
2022-08-26 10:48:33,,45.15
2022-08-26 10:48:37,,45.1
2022-08-26 10:48:40,,45.1
2022-08-26 10:48:43,,45.1
2022-08-26 10:49:18,,45.1
2022-08-26 10:49:22,,45.15
2022-08-26 10:49:25,,45.1
2022-08-26 10:49:28,,45.1
2022-08-26 10:49:32,,45.1
2022-08-26 10:49:35,,45.15
2022-08-26 10:49:39,,45.15
2022-08-26 10:49:43,,45.15
2022-08-26 10:50:16,,45.05
2022-08-26 10:50:19,,45.05
2022-08-26 10:50:23,,45.05
2022-08-26 10:50:26,,45.1
2022-08-26 10:50:29,,45.05
2022-08-26 10:50:32,,45.1
2022-08-26 10:50:36,,45.05
2022-08-26 10:50:39,,45.05
2022-08-26 10:50:42,,45.05
2022-08-26 10:50:45,,45.05
2022-08-26 10:50:49,,45.05
2022-08-26 10:50:52,,44.95
2022-08-26 10:50:55,,45
2022-08-26 10:50:57,,45
2022-08-26 10:51:00,,45
2022-08-26 10:51:03,,45
2022-08-26 10:51:06,,45
2022-08-26 10:51:10,,44.9
2022-08-26 10:51:12,,45
2022-08-26 10:51:48,,44.95
2022-08-26 10:51:51,,44.95
2022-08-26 10:51:54,,45
2022-08-26 10:51:57,,44.95
2022-08-26 10:52:00,,44.95
2022-08-26 10:52:03,,44.95
2022-08-26 10:52:06,,44.95
2022-08-26 10:52:09,,44.95
2022-08-26 10:52:12,,45
2022-08-26 10:52:15,,44.95
2022-08-26 10:52:48,,45
2022-08-26 10:52:51,,45
2022-08-26 10:52:55,,45
2022-08-26 10:52:58,,45.05
2022-08-26 10:53:02,,45.05
2022-08-26 10:53:06,,45
2022-08-26 10:53:10,,45
2022-08-26 10:53:13,,45.15
2022-08-26 10:53:48,,45.15
2022-08-26 10:53:51,,45.2
2022-08-26 10:53:55,,45.15
2022-08-26 10:53:58,,45.25
2022-08-26 10:54:01,,45.2
2022-08-26 10:54:04,,45.2
2022-08-26 10:54:06,,45.2
2022-08-26 10:54:09,,45.25
2022-08-26 10:54:11,,45.35
2022-08-26 10:54:13,,45.25
2022-08-26 10:54:46,,45.25
2022-08-26 10:54:49,,45.3
2022-08-26 10:54:53,,45.3
2022-08-26 10:54:56,,45.25
2022-08-26 10:55:00,,45.25
2022-08-26 10:55:03,,45.25
2022-08-26 10:55:06,,45.25
2022-08-26 10:55:09,,45.2
2022-08-26 10:55:12,,45.25
2022-08-26 10:55:14,,45.2
2022-08-26 10:55:46,,45.2
2022-08-26 10:55:49,,45.25
2022-08-26 10:55:51,,45.2
2022-08-26 10:55:53,,45.2
2022-08-26 10:55:56,,45.25
2022-08-26 10:55:58,,45.2
2022-08-26 10:56:00,,45.25
2022-08-26 10:56:02,,45.2
2022-08-26 10:56:04,,45.25
2022-08-26 10:56:07,,45.2
2022-08-26 10:56:10,,45.25
2022-08-26 10:56:12,,45.2
2022-08-26 10:56:14,,45.25
2022-08-26 10:56:46,,45.15
2022-08-26 10:56:49,,45.2
2022-08-26 10:56:51,,45.15
2022-08-26 10:56:53,,45.15
2022-08-26 10:56:55,,45.2
2022-08-26 10:56:57,,45.15
2022-08-26 10:56:59,,45.1
2022-08-26 10:57:02,,45.15
2022-08-26 10:57:04,,45.1
2022-08-26 10:57:07,,45.1
2022-08-26 10:57:09,,45.15
2022-08-26 10:57:11,,45.1
2022-08-26 10:57:14,,45.2
2022-08-26 10:57:17,,45.15
2022-08-26 10:57:20,,45.15
2022-08-26 10:57:23,,45.15
2022-08-26 10:57:25,,45.15
2022-08-26 10:57:28,,45.1
2022-08-26 10:57:30,,45.1
2022-08-26 10:57:33,,45.15
2022-08-26 10:57:36,,45.2
2022-08-26 10:57:40,,45.2
2022-08-26 10:57:43,,45.1
2022-08-26 10:58:18,,45.1
2022-08-26 10:58:21,,45.15
2022-08-26 10:58:23,,45.1
2022-08-26 10:58:25,,45.1
2022-08-26 10:58:28,,45.1
2022-08-26 10:58:30,,45.1
2022-08-26 10:58:33,,45.15
2022-08-26 10:58:35,,45.1
2022-08-26 10:58:38,,45.1
2022-08-26 10:58:41,,45.15
2022-08-26 10:58:44,,45.1
2022-08-26 10:58:47,,45.1
2022-08-26 10:58:49,,45.1
2022-08-26 10:58:52,,45.1
2022-08-26 10:58:54,,45.1
2022-08-26 10:58:57,,45.1
2022-08-26 10:58:59,,45.1
2022-08-26 10:59:02,,45.1
2022-08-26 10:59:05,,45.1
2022-08-26 10:59:07,,45.1
2022-08-26 10:59:10,,45.1
2022-08-26 10:59:13,,45.1
2022-08-26 10:59:15,,45.15
2022-08-26 10:59:46,,45.1
2022-08-26 10:59:48,,45.1
2022-08-26 10:59:51,,45.15
2022-08-26 10:59:54,,45.15
2022-08-26 10:59:57,,45.15
2022-08-26 11:00:00,,45.15
2022-08-26 11:00:04,,45.15
2022-08-26 11:00:07,,45.1
2022-08-26 11:00:10,,45.1
2022-08-26 11:00:13,,45.1
2022-08-26 11:00:46,,45.1
2022-08-26 11:00:50,,45.05
2022-08-26 11:00:52,,45.05
2022-08-26 11:00:55,,45.1
2022-08-26 11:00:57,,45.05
2022-08-26 11:00:59,,45.05
2022-08-26 11:01:02,,45.05
2022-08-26 11:01:05,,45.1
2022-08-26 11:01:08,,45.05
2022-08-26 11:01:11,,45.05
2022-08-26 11:01:15,,45.05
2022-08-26 11:01:48,,45.05
2022-08-26 11:01:51,,45
2022-08-26 11:01:54,,45.05
2022-08-26 11:01:57,,45.1
2022-08-26 11:02:01,,45
2022-08-26 11:02:04,,45
2022-08-26 11:02:07,,45.05
2022-08-26 11:02:10,,45
2022-08-26 11:02:13,,45.05
2022-08-26 11:02:45,,45
2022-08-26 11:02:48,,45
2022-08-26 11:02:50,,45
2022-08-26 11:02:53,,45.1
2022-08-26 11:02:57,,45.05
2022-08-26 11:02:59,,45.05
2022-08-26 11:03:02,,45.05
2022-08-26 11:03:05,,45.1
2022-08-26 11:03:08,,45.05
2022-08-26 11:03:11,,45.05
2022-08-26 11:03:14,,45.05
2022-08-26 11:03:46,,45.05
2022-08-26 11:03:49,,45.05
2022-08-26 11:03:53,,45.05
2022-08-26 11:03:56,,45.1
2022-08-26 11:03:59,,45.05
2022-08-26 11:04:02,,45.05
2022-08-26 11:04:05,,45.1
2022-08-26 11:04:07,,45.15
2022-08-26 11:04:10,,45.05
2022-08-26 11:04:13,,45.1
2022-08-26 11:04:17,,45.15
2022-08-26 11:04:19,,45.15
2022-08-26 11:04:22,,45.1
2022-08-26 11:04:25,,45.1
2022-08-26 11:04:27,,45.15
2022-08-26 11:04:30,,45.15
2022-08-26 11:04:33,,45.15
2022-08-26 11:04:36,,45.2
2022-08-26 11:04:38,,45.15
2022-08-26 11:04:40,,45.1
2022-08-26 11:04:43,,45.2
2022-08-26 11:05:18,,45.1
2022-08-26 11:05:21,,45.15
2022-08-26 11:05:24,,45.15
2022-08-26 11:05:27,,45.15
2022-08-26 11:05:30,,45.15
2022-08-26 11:05:33,,45.1
2022-08-26 11:05:35,,45.1
2022-08-26 11:05:38,,45.2
2022-08-26 11:05:41,,45.2
2022-08-26 11:05:44,,45.2
2022-08-26 11:05:47,,45.15
2022-08-26 11:05:49,,45.15
2022-08-26 11:05:52,,45.15
2022-08-26 11:05:54,,45.15
2022-08-26 11:05:58,,45.1
2022-08-26 11:06:00,,45.2
2022-08-26 11:06:03,,45.2
2022-08-26 11:06:06,,45.2
2022-08-26 11:06:09,,45.15
2022-08-26 11:06:11,,45.2
2022-08-26 11:06:14,,45.2
2022-08-26 11:06:16,,45.15
2022-08-26 11:06:20,,45.2
2022-08-26 11:06:23,,45.15
2022-08-26 11:06:26,,45.15
2022-08-26 11:06:29,,45.15
2022-08-26 11:06:32,,45.15
2022-08-26 11:06:35,,45.15
2022-08-26 11:06:38,,45.2
2022-08-26 11:06:41,,45.2
2022-08-26 11:06:44,,45.25
2022-08-26 11:06:46,,45.2
2022-08-26 11:06:49,,45.25
2022-08-26 11:06:51,,45.2
2022-08-26 11:06:54,,45.25
2022-08-26 11:06:56,,45.2
2022-08-26 11:06:58,,45.25
2022-08-26 11:07:01,,45.2
2022-08-26 11:07:04,,45.2
2022-08-26 11:07:08,,45.2
2022-08-26 11:07:11,,45.15
2022-08-26 11:07:13,,45.25
2022-08-26 11:07:17,,45.25
2022-08-26 11:07:20,,45.15
2022-08-26 11:07:23,,45.15
2022-08-26 11:07:26,,45.2
2022-08-26 11:07:28,,45.2
2022-08-26 11:07:31,,45.2
2022-08-26 11:07:34,,45.2
2022-08-26 11:07:37,,45.25
2022-08-26 11:07:39,,45.15
2022-08-26 11:07:42,,45.15
2022-08-26 11:07:45,,45.25
2022-08-26 11:08:16,,45.15
2022-08-26 11:08:19,,45.2
2022-08-26 11:08:22,,45.2
2022-08-26 11:08:25,,45.2
2022-08-26 11:08:29,,45.2
2022-08-26 11:08:32,,45.2
2022-08-26 11:08:35,,45.2
2022-08-26 11:08:38,,45.2
2022-08-26 11:08:40,,45.2
2022-08-26 11:08:43,,45.2
2022-08-26 11:09:16,,45.1
2022-08-26 11:09:19,,45.1
2022-08-26 11:09:21,,45.1
2022-08-26 11:09:23,,45.1
2022-08-26 11:09:26,,45.1
2022-08-26 11:09:28,,45.1
2022-08-26 11:09:30,,45.1
2022-08-26 11:09:33,,45.1
2022-08-26 11:09:35,,45.1
2022-08-26 11:09:37,,45.1
2022-08-26 11:09:40,,45.1
2022-08-26 11:09:42,,45.15
2022-08-26 11:09:44,,45.15
2022-08-26 11:10:18,,45.1
2022-08-26 11:10:21,,45.15
2022-08-26 11:10:25,,45.15
2022-08-26 11:10:29,,45.1
2022-08-26 11:10:32,,45.1
2022-08-26 11:10:36,,45.1
2022-08-26 11:10:39,,45.15
2022-08-26 11:10:42,,45.1
2022-08-26 11:10:45,,45.1
2022-08-26 11:10:48,,45.1
2022-08-26 11:10:51,,45.15
2022-08-26 11:10:54,,45.1
2022-08-26 11:10:56,,45.1
2022-08-26 11:11:00,,45.15
2022-08-26 11:11:03,,45.15
2022-08-26 11:11:06,,45.1
2022-08-26 11:11:09,,45.1
2022-08-26 11:11:12,,45.1
2022-08-26 11:11:14,,45.1
2022-08-26 11:11:49,,45.05
2022-08-26 11:11:52,,45
2022-08-26 11:11:54,,45.05
2022-08-26 11:11:57,,45.05
2022-08-26 11:12:00,,45.05
2022-08-26 11:12:03,,45.05
2022-08-26 11:12:06,,45.05
2022-08-26 11:12:09,,45.05
2022-08-26 11:12:12,,45.05
2022-08-26 11:12:15,,45.05
2022-08-26 11:12:19,,45.05
2022-08-26 11:12:22,,45.05
2022-08-26 11:12:25,,45.1
2022-08-26 11:12:29,,45.05
2022-08-26 11:12:32,,45.1
2022-08-26 11:12:35,,45.05
2022-08-26 11:12:39,,45.05
2022-08-26 11:12:44,,45.05
2022-08-26 11:12:47,,45.1
2022-08-26 11:12:50,,45.1
2022-08-26 11:12:52,,45.05
2022-08-26 11:12:54,,45.05
2022-08-26 11:12:57,,45.05
2022-08-26 11:13:00,,45.05
2022-08-26 11:13:03,,45.05
2022-08-26 11:13:06,,45.1
2022-08-26 11:13:09,,45.1
2022-08-26 11:13:12,,45.1
2022-08-26 11:13:14,,45.05
2022-08-26 11:13:18,,45.1
2022-08-26 11:13:21,,45.1
2022-08-26 11:13:24,,45.1
2022-08-26 11:13:26,,45.05
2022-08-26 11:13:29,,45.05
2022-08-26 11:13:32,,45.05
2022-08-26 11:13:36,,45.05
2022-08-26 11:13:39,,45.05
2022-08-26 11:13:42,,45.05
2022-08-26 11:13:44,,45.05
2022-08-26 11:14:18,,45.05
2022-08-26 11:14:20,,45.05
2022-08-26 11:14:23,,45.1
2022-08-26 11:14:25,,45.1
2022-08-26 11:14:28,,45.05
2022-08-26 11:14:31,,45.05
2022-08-26 11:14:35,,45.05
2022-08-26 11:14:38,,45.05
2022-08-26 11:14:41,,45.05
2022-08-26 11:14:44,,45.05
2022-08-26 11:14:47,,45.1
2022-08-26 11:14:51,,45.1
2022-08-26 11:14:54,,45.1
2022-08-26 11:14:57,,45.1
2022-08-26 11:14:59,,45.1
2022-08-26 11:15:02,,45.1
2022-08-26 11:15:05,,45.1
2022-08-26 11:15:09,,45.05
2022-08-26 11:15:12,,45.1
2022-08-26 11:15:15,,45.05
2022-08-26 11:15:19,,45.1
2022-08-26 11:15:22,,45.1
2022-08-26 11:15:26,,45.1
2022-08-26 11:15:29,,45.1
2022-08-26 11:15:32,,45.05
2022-08-26 11:15:35,,45.05
2022-08-26 11:15:37,,45.1
2022-08-26 11:15:40,,45.05
2022-08-26 11:15:43,,45.05
2022-08-26 11:15:47,,45.05
2022-08-26 11:15:49,,45.05
2022-08-26 11:15:52,,45.05
2022-08-26 11:15:54,,45.05
2022-08-26 11:15:56,,45.1
2022-08-26 11:15:59,,45.05
2022-08-26 11:16:02,,45.05
2022-08-26 11:16:05,,45
2022-08-26 11:16:08,,45
2022-08-26 11:16:11,,45
2022-08-26 11:16:13,,45.05
2022-08-26 11:16:16,,45
2022-08-26 11:16:18,,45.05
2022-08-26 11:16:21,,45
2022-08-26 11:16:24,,45.05
2022-08-26 11:16:27,,45.05
2022-08-26 11:16:30,,45
2022-08-26 11:16:33,,45
2022-08-26 11:16:37,,45
2022-08-26 11:16:40,,45.05
2022-08-26 11:16:42,,45.05
2022-08-26 11:16:45,,45.05
2022-08-26 11:16:47,,45.05
2022-08-26 11:16:50,,45.05
2022-08-26 11:16:53,,45.05
2022-08-26 11:16:56,,45.05
2022-08-26 11:16:59,,45
2022-08-26 11:17:02,,45
2022-08-26 11:17:04,,45
2022-08-26 11:17:07,,45
2022-08-26 11:17:09,,45.05
2022-08-26 11:17:12,,45
2022-08-26 11:17:14,,45.05
2022-08-26 11:17:17,,45.05
2022-08-26 11:17:20,,45
2022-08-26 11:17:24,,45
2022-08-26 11:17:27,,45
2022-08-26 11:17:30,,45
2022-08-26 11:17:32,,45
2022-08-26 11:17:35,,45.05
2022-08-26 11:17:37,,45.05
2022-08-26 11:17:40,,45
2022-08-26 11:17:42,,45.05
2022-08-26 11:17:45,,45.05
2022-08-26 11:17:48,,45
2022-08-26 11:17:51,,45.05
2022-08-26 11:17:53,,45
2022-08-26 11:17:56,,44.95
2022-08-26 11:17:58,,44.95
2022-08-26 11:18:01,,45
2022-08-26 11:18:03,,45
2022-08-26 11:18:06,,44.95
2022-08-26 11:18:09,,45
2022-08-26 11:18:11,,45
2022-08-26 11:18:14,,45
2022-08-26 11:18:17,,45
2022-08-26 11:18:20,,45
2022-08-26 11:18:22,,44.95
2022-08-26 11:18:25,,45.05
2022-08-26 11:18:28,,45
2022-08-26 11:18:30,,45
2022-08-26 11:18:33,,45
2022-08-26 11:18:36,,45.05
2022-08-26 11:18:38,,45.05
2022-08-26 11:18:41,,45.05
2022-08-26 11:18:43,,45
2022-08-26 11:18:46,,45
2022-08-26 11:18:49,,45.05
2022-08-26 11:18:51,,45
2022-08-26 11:18:54,,45.05
2022-08-26 11:18:56,,45
2022-08-26 11:18:59,,44.95
2022-08-26 11:19:02,,45
2022-08-26 11:19:04,,45
2022-08-26 11:19:07,,45.05
2022-08-26 11:19:10,,45
2022-08-26 11:19:12,,45
2022-08-26 11:19:15,,45
2022-08-26 11:19:18,,45
2022-08-26 11:19:21,,45
2022-08-26 11:19:24,,45
2022-08-26 11:19:26,,45
2022-08-26 11:19:29,,45
2022-08-26 11:19:32,,45
2022-08-26 11:19:35,,45.05
2022-08-26 11:19:37,,45
2022-08-26 11:19:40,,45.05
2022-08-26 11:19:42,,45
2022-08-26 11:19:44,,45
2022-08-26 11:19:47,,45.05
2022-08-26 11:19:50,,45.05
2022-08-26 11:19:53,,45.1
2022-08-26 11:19:56,,45.1
2022-08-26 11:19:59,,45
2022-08-26 11:20:02,,45.1
2022-08-26 11:20:04,,45.1
2022-08-26 11:20:07,,45.1
2022-08-26 11:20:09,,45.1
2022-08-26 11:20:12,,45
2022-08-26 11:20:15,,45.1
2022-08-26 11:20:18,,45.1
2022-08-26 11:20:20,,45
2022-08-26 11:20:23,,45
2022-08-26 11:20:25,,45.05
2022-08-26 11:20:27,,45.05
2022-08-26 11:20:30,,45.05
2022-08-26 11:20:33,,45.1
2022-08-26 11:20:36,,45.05
2022-08-26 11:20:38,,45.1
2022-08-26 11:20:41,,45.05
2022-08-26 11:20:43,,45.1
2022-08-26 11:20:45,,45.05
2022-08-26 11:20:48,,45.1
2022-08-26 11:20:50,,45.1
2022-08-26 11:20:53,,45.05
2022-08-26 11:20:55,,45.1
2022-08-26 11:20:58,,45.1
2022-08-26 11:21:00,,45.1
2022-08-26 11:21:03,,45.05
2022-08-26 11:21:06,,45.05
2022-08-26 11:21:08,,45.1
2022-08-26 11:21:11,,45.05
2022-08-26 11:21:14,,45.05
2022-08-26 11:21:17,,45.1
2022-08-26 11:21:19,,45.05
2022-08-26 11:21:22,,45.1
2022-08-26 11:21:25,,45.05
2022-08-26 11:21:27,,45.05
2022-08-26 11:21:29,,45.05
2022-08-26 11:21:32,,45.05
2022-08-26 11:21:35,,45.05
2022-08-26 11:21:38,,45.1
2022-08-26 11:21:40,,45.1
2022-08-26 11:21:43,,45.05
2022-08-26 11:21:46,,45.1
2022-08-26 11:21:48,,45.1
2022-08-26 11:21:51,,45.1
2022-08-26 11:21:54,,45.1
2022-08-26 11:21:56,,45.1
2022-08-26 11:21:59,,45.1
2022-08-26 11:22:02,,45.05
2022-08-26 11:22:05,,45.1
2022-08-26 11:22:08,,45.1
2022-08-26 11:22:11,,45.05
2022-08-26 11:22:14,,45.05
2022-08-26 11:22:16,,45.05
2022-08-26 11:22:19,,45.05
2022-08-26 11:22:21,,45.1
2022-08-26 11:22:23,,45.1
2022-08-26 11:22:25,,45.1
2022-08-26 11:22:27,,45.05
2022-08-26 11:22:29,,45.05
2022-08-26 11:22:31,,45.1
2022-08-26 11:22:34,,45.1
2022-08-26 11:22:36,,45.1
2022-08-26 11:22:39,,45.05
2022-08-26 11:22:41,,45.1
2022-08-26 11:22:44,,45.1
2022-08-26 11:22:46,,45.1
2022-08-26 11:22:49,,45.1
2022-08-26 11:22:51,,45.1
2022-08-26 11:22:54,,45.1
2022-08-26 11:22:57,,45.1
2022-08-26 11:22:59,,45.15
2022-08-26 11:23:02,,45.1
2022-08-26 11:23:05,,45.15
2022-08-26 11:23:08,,45.1
2022-08-26 11:23:11,,45.15
2022-08-26 11:23:14,,45.15
2022-08-26 11:23:16,,45.15
2022-08-26 11:23:19,,45.15
2022-08-26 11:23:22,,45.15
2022-08-26 11:23:24,,45.1
2022-08-26 11:23:27,,45.1
2022-08-26 11:23:29,,45.1
2022-08-26 11:23:32,,45.1
2022-08-26 11:23:34,,45.1
2022-08-26 11:23:37,,45.1
2022-08-26 11:23:39,,45.1
2022-08-26 11:23:42,,45.1
2022-08-26 11:23:45,,45.15
2022-08-26 11:23:48,,45.15
2022-08-26 11:23:51,,45.15
2022-08-26 11:23:54,,45.15
2022-08-26 11:23:57,,45.1
2022-08-26 11:24:00,,45.15
2022-08-26 11:24:03,,45.15
2022-08-26 11:24:07,,45.1
2022-08-26 11:24:09,,45.15
2022-08-26 11:24:13,,45.15
2022-08-26 11:24:47,,45.1
2022-08-26 11:24:50,,45.15
2022-08-26 11:24:52,,45.15
2022-08-26 11:24:55,,45.1
2022-08-26 11:24:58,,45.15
2022-08-26 11:25:00,,45.15
2022-08-26 11:25:03,,45.15
2022-08-26 11:25:06,,45.15
2022-08-26 11:25:08,,45.15
2022-08-26 11:25:11,,45.15
2022-08-26 11:25:13,,45.15
2022-08-26 11:25:17,,45.15
2022-08-26 11:25:20,,45.15
2022-08-26 11:25:24,,45.15
2022-08-26 11:25:27,,45.1
2022-08-26 11:25:30,,45.1
2022-08-26 11:25:33,,45.15
2022-08-26 11:25:36,,45.15
2022-08-26 11:25:40,,45.15
2022-08-26 11:25:43,,45.15
2022-08-26 11:26:16,,45.15
2022-08-26 11:26:19,,45.15
2022-08-26 11:26:22,,45.2
2022-08-26 11:26:24,,45.15
2022-08-26 11:26:27,,45.15
2022-08-26 11:26:29,,45.2
2022-08-26 11:26:32,,45.2
2022-08-26 11:26:34,,45.2
2022-08-26 11:26:37,,45.15
2022-08-26 11:26:40,,45.15
2022-08-26 11:26:42,,45.15
2022-08-26 11:26:46,,45.2
2022-08-26 11:27:17,,45.15
2022-08-26 11:27:20,,45.15
