"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ZOMATO","EQ","10-Oct-2022","69.55","68.40","69.70","67.50","68.35","68.70","68.69","87,158,481","5,986,646,254.95","146,150","15,947,459","18.30"
"ZOMATO","EQ","11-Oct-2022","68.70","68.40","69.20","65.00","65.30","65.55","66.87","70,171,064","4,692,472,537.90","125,721","18,196,632","25.93"
"ZOMATO","EQ","12-Oct-2022","65.55","65.65","66.45","63.05","63.55","63.75","64.43","67,799,710","4,368,571,171.50","113,921","14,893,071","21.97"
"ZOMATO","EQ","13-Oct-2022","63.75","64.10","64.65","61.00","61.70","61.25","62.46","73,750,800","4,606,351,986.55","132,130","19,559,165","26.52"
"ZOMATO","EQ","14-Oct-2022","61.25","63.00","64.15","61.60","62.05","61.90","63.00","85,139,332","5,363,823,105.55","144,394","20,159,217","23.68"
"ZOMATO","EQ","17-Oct-2022","61.90","61.90","63.25","61.15","62.55","62.65","62.18","56,007,734","3,482,406,997.60","97,841","10,761,800","19.21"
"ZOMATO","EQ","18-Oct-2022","62.65","63.65","64.40","62.75","63.10","63.00","63.54","49,431,277","3,140,761,660.50","94,306","14,834,223","30.01"
"ZOMATO","EQ","19-Oct-2022","63.00","63.40","63.70","61.50","62.20","62.05","62.26","52,638,798","3,277,318,172.90","91,785","16,481,055","31.31"
"ZOMATO","EQ","20-Oct-2022","62.05","61.70","62.00","60.85","61.50","61.30","61.29","57,513,138","3,525,260,840.65","110,070","23,795,406","41.37"
"ZOMATO","EQ","21-Oct-2022","61.30","61.80","63.20","61.30","61.65","61.80","62.34","65,825,881","4,103,329,873.30","142,661","23,199,267","35.24"
"ZOMATO","EQ","24-Oct-2022","61.80","62.90","62.95","62.05","62.25","62.35","62.49","7,775,480","485,908,616.70","35,288","2,254,031","28.99"
"ZOMATO","EQ","25-Oct-2022","62.35","62.70","64.90","62.40","64.50","64.60","63.95","81,043,498","5,182,672,094.85","121,171","34,905,480","43.07"
"ZOMATO","EQ","27-Oct-2022","64.60","64.10","65.65","63.50","64.90","65.10","65.04","64,853,360","4,218,024,207.25","119,807","26,082,743","40.22"
"ZOMATO","EQ","28-Oct-2022","65.10","65.25","65.70","62.30","62.80","62.60","63.24","56,787,309","3,591,182,372.15","98,313","21,560,470","37.97"
"ZOMATO","EQ","31-Oct-2022","62.60","63.60","63.85","62.10","63.05","63.10","62.75","45,949,861","2,883,558,412.90","108,650","19,166,751","41.71"
"ZOMATO","EQ","01-Nov-2022","63.10","63.50","63.75","62.70","63.45","63.50","63.35","50,425,928","3,194,510,810.65","82,715","26,331,959","52.22"
"ZOMATO","EQ","02-Nov-2022","63.50","63.75","64.70","62.70","62.85","63.00","63.59","52,915,032","3,364,706,348.15","73,472","23,267,031","43.97"
"ZOMATO","BL","03-Nov-2022","62.35","63.00","63.00","63.00","63.00","63.00","63.00","2,568,616","161,822,808.00","1","-","-"
"ZOMATO","EQ","03-Nov-2022","63.00","62.80","62.80","62.00","62.25","62.20","62.36","31,729,457","1,978,682,157.55","68,731","12,880,840","40.60"
"ZOMATO","EQ","04-Nov-2022","62.20","62.75","63.65","62.45","63.15","63.00","62.91","35,296,904","2,220,534,506.15","75,971","13,203,320","37.41"
"ZOMATO","EQ","07-Nov-2022","63.00","63.85","65.45","63.25","64.90","65.10","64.45","56,815,391","3,661,648,336.00","89,105","24,196,659","42.59"
"ZOMATO","EQ","09-Nov-2022","65.10","65.45","67.50","65.00","65.15","65.30","66.26","87,424,592","5,792,824,434.70","129,447","33,533,007","38.36"
"ZOMATO","EQ","10-Nov-2022","65.30","65.50","65.95","63.15","63.65","63.95","64.18","44,332,611","2,845,298,225.55","87,501","13,643,575","30.78"
