"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"PNB","EQ","06-Jul-2023","58.60","58.35","59.75","58.00","58.85","59.00","59.08","75,478,926","4,459,076,628.15","123,483","16,726,572","22.16"
"PNB","EQ","07-Jul-2023","59.00","58.90","61.00","57.55","60.50","60.40","59.22","101,329,144","6,001,073,300.75","136,384","25,695,599","25.36"
"PNB","EQ","10-Jul-2023","60.40","61.00","62.35","60.05","60.40","60.60","61.07","103,004,929","6,290,981,074.30","158,922","22,002,714","21.36"
"PNB","EQ","11-Jul-2023","60.60","60.75","61.10","60.15","60.40","60.45","60.53","41,506,545","2,512,408,931.45","84,743","12,871,752","31.01"
"PNB","EQ","12-Jul-2023","60.45","60.60","61.70","60.45","61.30","61.40","61.25","51,755,516","3,169,920,427.15","84,975","16,942,571","32.74"
"PNB","EQ","13-Jul-2023","61.40","61.80","62.20","58.15","59.35","59.10","60.29","98,250,294","5,923,954,647.50","129,630","26,118,293","26.58"
"PNB","EQ","14-Jul-2023","59.10","60.00","61.00","59.10","61.00","60.70","59.96","50,708,803","3,040,630,000.25","87,934","13,166,331","25.96"
"PNB","EQ","17-Jul-2023","60.70","60.80","62.65","60.40","62.55","62.35","61.60","60,868,223","3,749,513,148.25","106,372","20,474,957","33.64"
"PNB","EQ","18-Jul-2023","62.35","62.90","63.25","61.30","61.75","61.60","62.30","97,038,714","6,045,387,595.30","134,896","25,518,389","26.30"
"PNB","EQ","19-Jul-2023","61.60","61.85","64.50","61.60","64.25","64.15","63.07","104,017,013","6,560,458,823.05","147,695","25,920,749","24.92"
"PNB","EQ","20-Jul-2023","64.15","64.30","65.15","63.60","63.75","63.85","64.31","97,828,765","6,291,522,609.60","157,535","28,906,811","29.55"
"PNB","EQ","21-Jul-2023","63.85","63.80","64.30","62.30","62.70","62.60","63.45","56,213,660","3,566,597,836.25","95,732","19,110,262","34.00"
"PNB","EQ","24-Jul-2023","62.60","63.10","63.80","61.90","62.05","62.10","63.00","56,162,634","3,538,211,136.00","83,335","19,746,146","35.16"
"PNB","EQ","25-Jul-2023","62.10","62.45","63.00","60.55","60.70","60.70","61.59","61,394,039","3,781,342,540.10","78,001","24,137,529","39.32"
"PNB","EQ","26-Jul-2023","60.70","61.00","63.75","60.15","63.20","63.15","62.12","166,000,733","10,311,544,751.80","205,876","27,620,225","16.64"
"PNB","EQ","27-Jul-2023","63.15","63.80","63.90","62.05","62.50","62.40","62.92","95,604,140","6,015,352,170.85","138,320","23,702,023","24.79"
"PNB","EQ","28-Jul-2023","62.40","62.50","62.85","61.50","61.90","61.95","62.09","51,987,753","3,227,927,227.25","94,369","14,187,749","27.29"
"PNB","EQ","31-Jul-2023","61.95","62.00","62.50","61.70","61.80","61.85","62.09","37,185,529","2,308,713,227.05","83,933","11,312,733","30.42"
"PNB","EQ","01-Aug-2023","61.85","62.00","62.20","61.05","61.30","61.35","61.57","30,729,374","1,891,999,493.95","67,868","10,937,317","35.59"
"PNB","EQ","02-Aug-2023","61.35","61.25","61.40","58.55","59.65","59.50","59.86","74,149,795","4,438,334,098.20","129,945","21,953,780","29.61"
"PNB","EQ","03-Aug-2023","59.50","59.60","60.00","58.75","59.45","59.45","59.31","48,284,251","2,863,972,036.45","97,782","9,451,018","19.57"
"PNB","EQ","04-Aug-2023","59.45","59.70","60.60","59.25","59.90","59.95","59.93","42,677,862","2,557,744,800.45","78,699","10,792,279","25.29"
"PNB","EQ","07-Aug-2023","59.95","60.10","61.00","59.85","60.60","60.40","60.43","31,910,875","1,928,361,396.15","66,237","7,911,669","24.79"
"PNB","EQ","08-Aug-2023","60.40","60.45","62.35","60.30","62.10","62.15","61.68","63,023,357","3,887,146,294.30","99,910","18,338,822","29.10"
"PNB","EQ","09-Aug-2023","62.15","62.15","62.30","60.90","61.50","61.55","61.48","50,984,674","3,134,360,108.10","75,833","11,847,276","23.24"
"PNB","EQ","10-Aug-2023","61.55","61.55","62.10","60.70","61.20","61.25","61.37","54,154,278","3,323,344,143.40","84,958","10,045,390","18.55"
"PNB","EQ","11-Aug-2023","61.25","61.35","63.25","61.15","62.45","62.55","62.51","63,803,349","3,988,448,875.90","104,269","19,843,522","31.10"
"PNB","EQ","14-Aug-2023","62.55","62.55","62.60","60.55","62.25","62.35","61.77","39,105,535","2,415,641,898.15","69,294","7,443,324","19.03"
"PNB","EQ","16-Aug-2023","62.35","61.90","62.30","61.55","61.55","61.70","61.89","32,860,991","2,033,799,199.40","52,540","7,042,954","21.43"
"PNB","EQ","17-Aug-2023","61.70","61.55","63.90","61.55","63.25","63.25","63.12","86,494,044","5,459,349,725.30","151,476","23,932,439","27.67"
"PNB","EQ","18-Aug-2023","63.25","63.65","64.00","62.40","62.45","62.80","63.17","52,249,781","3,300,584,025.95","94,752","18,985,363","36.34"
"PNB","EQ","21-Aug-2023","62.80","63.00","63.05","62.15","62.30","62.35","62.54","22,537,361","1,409,387,511.25","51,446","6,873,535","30.50"
"PNB","EQ","22-Aug-2023","62.35","62.35","62.75","62.30","62.45","62.45","62.51","16,228,098","1,014,451,709.55","40,213","6,137,447","37.82"
"PNB","EQ","23-Aug-2023","62.45","62.50","63.70","62.40","63.25","63.35","63.13","35,562,766","2,245,190,473.55","58,262","12,924,945","36.34"
"PNB","EQ","24-Aug-2023","63.35","63.65","64.20","62.45","62.75","62.85","63.46","40,679,832","2,581,388,925.75","81,321","14,530,198","35.72"
"PNB","EQ","25-Aug-2023","62.85","62.45","62.50","61.15","61.30","61.50","61.68","44,154,787","2,723,300,883.90","64,855","15,180,827","34.38"
"PNB","EQ","28-Aug-2023","61.50","61.75","63.25","61.35","62.45","62.50","62.54","51,611,750","3,227,932,160.50","80,430","17,223,414","33.37"
"PNB","EQ","29-Aug-2023","62.50","62.70","63.10","62.50","62.85","62.95","62.84","22,724,327","1,428,017,532.85","43,574","6,989,057","30.76"
"PNB","EQ","30-Aug-2023","62.95","62.95","63.85","62.95","63.30","63.45","63.51","36,758,499","2,334,464,435.05","54,726","14,642,439","39.83"
"PNB","EQ","31-Aug-2023","63.45","63.55","63.75","62.60","62.90","63.00","63.03","47,388,258","2,986,683,319.45","67,009","15,942,874","33.64"
"PNB","EQ","01-Sep-2023","63.00","63.05","66.20","62.50","65.55","65.40","65.12","120,297,728","7,833,342,541.35","133,123","51,214,515","42.57"
"PNB","EQ","04-Sep-2023","65.40","66.05","67.80","65.70","67.45","67.40","67.03","78,454,936","5,258,624,227.30","128,810","23,015,467","29.34"
"PNB","EQ","05-Sep-2023","67.40","67.90","68.60","66.65","67.35","67.35","67.62","70,525,265","4,768,766,262.75","100,402","27,426,284","38.89"
"PNB","EQ","06-Sep-2023","67.35","67.35","67.50","65.50","65.85","65.70","66.31","57,072,136","3,784,498,504.90","105,375","15,012,904","26.31"
"PNB","EQ","07-Sep-2023","65.70","65.85","67.15","65.70","66.60","66.60","66.52","39,914,471","2,654,920,364.30","77,197","9,823,431","24.61"
"PNB","EQ","08-Sep-2023","66.60","67.00","67.30","66.25","66.75","66.85","66.86","38,692,009","2,587,109,941.50","62,227","14,739,902","38.10"
"PNB","EQ","11-Sep-2023","66.85","67.20","69.50","67.00","68.95","69.15","68.59","97,021,497","6,654,681,874.40","131,563","45,739,540","47.14"
"PNB","EQ","12-Sep-2023","69.15","69.50","69.80","66.25","66.55","66.85","67.50","106,038,890","7,157,665,476.50","108,412","52,380,475","49.40"
"PNB","EQ","13-Sep-2023","66.85","66.80","73.10","66.30","72.55","72.55","70.40","196,952,754","13,865,528,475.50","282,717","56,760,343","28.82"
"PNB","EQ","14-Sep-2023","72.55","73.00","74.20","71.85","73.65","73.70","73.20","110,388,816","8,080,956,154.00","176,713","24,047,326","21.78"
"PNB","EQ","15-Sep-2023","73.70","74.00","74.85","72.90","74.00","74.15","73.93","85,659,070","6,332,536,777.45","130,187","23,970,252","27.98"
